X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta,sunlight,population,,,,
222,陝西,2015,6,Shaanxi,21.2,118.12,68.14,304,30,11,26,70,1,108,34,31.76270903,154.06,37930000,,,,
223,陝西,2015,7,Shaanxi,24.15,42.79,64.37,193,31,11,26,71,0.9,128,36,28.1427955,263.5,37930000,,,,
224,陝西,2015,8,Shaanxi,22.6,80.23,69.31,75,32,10,27,69,0.9,111,32,31.47755252,226.09,37930000,,,,
225,陝西,2015,9,Shaanxi,18.25,109.63,77.34,146,33,11,29,70,1.1,96,40,34.93082708,132.08,37930000,,,,
226,陝西,2015,10,Shaanxi,12.45,60.09,71.89,216,34,15,39,97,1.3,74,47,37.70109665,152.7,37930000,,,,
227,陝西,2015,11,Shaanxi,6.73,45.85,83.14,303,35,21,40,89,1.7,36,50,35.85231711,74.97,37930000,,,,
228,陝西,2015,12,Shaanxi,0.62,5.85,66.4,397,36,35,51,166,2,42,104,32.72054175,149.83,37930000,,,,
229,陝西,2016,1,Shaanxi,-2.4,4.23,58.89,366,37,36,50,152,2.1,52,98,28.67565028,NA,38130000,,,,
230,陝西,2016,2,Shaanxi,1.25,8.69,48.46,95,38,29,36,123,1.8,78,60,30.82206342,169,38130000,,,,
231,陝西,2016,3,Shaanxi,8.31,15.73,52.37,175,39,25,45,149,1.4,97,68,34.35327335,NA,38130000,,,,
232,陝西,2016,4,Shaanxi,15.01,35.04,58.51,281,40,15,38,101,1.1,113,44,38.83429442,172.18,38130000,,,,
233,陝西,2016,5,Shaanxi,17.07,70.98,60.97,446,41,13,30,85,0.9,127,39,34.95462139,187.54,38130000,,,,
234,陝西,2016,6,Shaanxi,22.63,83.62,63.51,485,42,11,26,63,0.8,145,29,30.52485293,219.69,38130000,,,,
235,陝西,2016,7,Shaanxi,24.72,143.72,71.66,218,43,8,23,54,0.8,125,27,27.47195512,195.25,38130000,,,,
236,陝西,2016,8,Shaanxi,24.93,71.64,71.94,94,44,10,23,61,0.9,123,33,29.84897413,199.08,38130000,,,,
237,陝西,2016,9,Shaanxi,19.12,59.06,72.71,128,45,13,37,77,1,108,42,34.0567712,112.28,38130000,,,,
238,陝西,2016,10,Shaanxi,12.68,2.91,79.33,176,46,13,36,74,1.1,64,41,37.13932807,86.39,38130000,,,,
239,陝西,2016,11,Shaanxi,6.13,16.46,68.11,262,47,27,52,157,1.6,45,83,35.55894676,127.24,38130000,,,,
240,陝西,2016,12,Shaanxi,2.25,5.47,64.91,334,48,34,59,160,2,41,109,32.15044679,136.89,38130000,,,,
241,陝西,2017,1,Shaanxi,0.08,5.81,58.65,197,49,36,53,167,2,54,112,29.52350829,133.61,38350000,,,,
242,陝西,2017,2,Shaanxi,2.6,14.17,57.43,102,50,31,51,135,1.7,78,88,32.02762214,136.25,38350000,,,,
243,陝西,2017,3,Shaanxi,6.47,36.76,57.98,157,51,21,45,93,1.2,91,52,36.96930073,139.34,38350000,,,,
244,陝西,2017,4,Shaanxi,13.97,43.54,58.23,331,52,14,41,96,1,107,41,39.13992023,193.19,38350000,,,,
245,陝西,2017,5,Shaanxi,18.65,57,55.41,543,53,13,38,102,0.9,130,43,35.54258077,228.19,38350000,,,,
246,陝西,2017,6,Shaanxi,22.21,104.06,63.43,474,54,12,32,67,0.9,149,32,29.87232228,209.06,38350000,,,,
247,陝西,2017,7,Shaanxi,26.4,115.9,63.88,227,55,11,29,64,1,147,30,26.94431023,252.24,38350000,,,,
248,陝西,2017,8,Shaanxi,23.17,139.21,73.69,82,56,10,29,59,1,125,28,30.10116654,167.15,38350000,,,,
249,陝西,2017,9,Shaanxi,18.74,106.5,78.7,127,57,11,36,74,1.1,93,35,33.83184694,124.87,38350000,,,,
250,陝西,2017,10,Shaanxi,11.41,132.37,84.7,158,58,11,36,69,1.1,52,39,36.81108422,58.64,38350000,,,,
251,陝西,2017,11,Shaanxi,6.01,5.73,63.92,210,59,22,54,122,1.5,49,69,34.65477245,151.17,38350000,,,,
252,陝西,2017,12,Shaanxi,0.18,0.69,52.17,232,60,33,61,153,1.7,46,88,31.9576193,184.06,38350000,,,,
253,陝西,2018,1,Shaanxi,-2.96,18.27,63.55,152,61,31,54,139,1.7,58,94,29.70016271,126.1,38640000,,,,
254,陝西,2018,2,Shaanxi,1.12,4.17,48.48,75,62,28,43,126,1.4,84,69,32.23691275,185.21,38640000,,,,
255,陝西,2018,3,Shaanxi,10.64,22.21,58.6,119,63,19,46,129,1.2,101,64,36.18503497,200.94,38640000,,,,
256,陝西,2018,4,Shaanxi,14.91,NA,57.33,203,64,14,39,129,0.9,112,44,38.89169246,188.25,38640000,,,,
257,陝西,2018,5,Shaanxi,18.52,63.8,62.53,327,65,11,34,103,0.8,123,38,35.79456028,184.54,38640000,,,,
258,陝西,2018,6,Shaanxi,22.69,93.17,62.98,346,66,11,31,67,0.8,145,30,30.97928681,202.55,38640000,,,,
259,陝西,2018,7,Shaanxi,24.78,173.19,77.73,162,67,8,23,53,0.9,120,27,27.92062309,166.34,38640000,,,,
260,陝西,2018,8,Shaanxi,24.96,96.43,73.44,70,68,9,25,60,0.9,144,30,31.36978955,220.38,38640000,,,,
261,陝西,2018,9,Shaanxi,17.28,85.11,74.85,104,69,10,32,54,0.8,97,24,37.42367353,123.54,38640000,,,,
262,陝西,2018,10,Shaanxi,11.58,11.73,62.68,246,70,12,47,84,0.9,89,42,41.28875744,184.36,38640000,,,,
263,陝西,2018,11,Shaanxi,5.37,21.99,66.91,478,71,17,54,127,1.3,52,65,39.43542724,126.66,38640000,,,,
264,陝西,2018,12,Shaanxi,-1.28,3.54,53.53,745,72,24,54,146,1.4,43,75,33.42400901,104.87,38640000,,,,
265,陝西,2019,1,Shaanxi,1,6.6,53,463,73,17,70,181,1.64,37,139,29.34692552,80.5,38760000,,,,
266,陝西,2019,2,Shaanxi,3.5,9.1,62,150,74,11,44,157,1.31,66,114,31.69612675,92,38760000,,,,
267,陝西,2019,3,Shaanxi,12.5,1.3,39,331,75,8,58,113,0.76,84,45,34.81505943,226.1,38760000,,,,
268,陝西,2019,4,Shaanxi,17.5,56.7,58,387,76,7,46,107,0.82,101,45,37.99911787,174.2,38760000,,,,
269,陝西,2019,5,Shaanxi,21,21.2,53,498,77,6,43,115,0.58,117,42,34.5880802,161.3,38760000,,,,
270,陝西,2019,6,Shaanxi,25.5,112.7,60,598,78,5,34,54,0.61,144,26,31.32446667,130.8,38760000,,,,
271,陝西,2019,7,Shaanxi,27.5,55.6,62,286,79,5,32,49,0.56,152,22,28.83549907,204.6,38760000,,,,
272,陝西,2019,8,Shaanxi,26.7,80.8,65,121,80,5,34,56,0.68,138,26,31.10527444,176.1,38760000,,,,
273,陝西,2019,9,Shaanxi,20.9,163.7,75,213,81,6,41,54,0.7,109,28,34.60753778,163.3,38760000,,,,
274,陝西,2019,10,Shaanxi,14.5,56.8,80,222,82,7,46,75,0.77,48,38,36.1917138,85.3,38760000,,,,
275,陝西,2019,11,Shaanxi,8.8,9.7,70,298,83,10,58,125,0.96,32,79,33.08814558,102.2,38760000,,,,
276,陝西,2019,12,Shaanxi,3.9,0.3,56,200,84,15,65,143,1.15,32,100,28.23176822,155.4,38760000,,,,
277,陝西,2020,1,Shaanxi,2.4,3.1,68,104,85,13,49,144,1.49,46,130,22.15768647,83.7,39550000,,,,
278,陝西,2020,2,Shaanxi,6.2,7.2,54,8,86,11,29,97,0.97,88,74,26.0627422,172.6,39550000,,,,
279,陝西,2020,3,Shaanxi,12.6,16.5,49,16,87,9,46,111,0.61,86,47,30.36926389,164.9,39550000,,,,
280,陝西,2020,4,Shaanxi,16.4,8.4,47,12,88,9,49,94,0.6,105,39,39.43649602,186.1,39550000,,,,
281,陝西,2020,5,Shaanxi,23,81.7,47,31,89,7,38,85,0.52,129,28,35.6142788,221.3,39550000,,,,
282,陝西,2020,6,Shaanxi,24.9,131.2,67,30,90,6,31,58,0.62,128,25,36.79352078,132.6,39550000,,,,
283,陝西,2020,7,Shaanxi,25.7,102.9,76,27,91,5,28,54,0.63,134,26,34.61084617,143.3,39550000,,,,
284,陝西,2020,8,Shaanxi,25.4,116.6,79,47,92,5,29,47,0.63,110,22,34.83011107,147.1,39550000,,,,
285,陝西,2020,9,Shaanxi,21.8,40.7,70,35,93,7,43,70,0.69,110,33,36.40819271,161.1,39550000,,,,
286,陝西,2020,10,Shaanxi,13.6,68.5,78,50,94,7,45,86,0.73,43,37,38.0749752,69.2,39550000,,,,
287,陝西,2020,11,Shaanxi,9.4,42.9,68,112,95,9,56,125,0.92,50,71,38.50065749,110.1,39550000,,,,
288,陝西,2020,12,Shaanxi,1,2.7,63,147,96,13,54,120,1.04,33,80,37.22683149,83.6,39550000,,,,
289,青海,2013,1,Qinghai,-11.05,1.53,38.74,5,1,47,44,154,2.8,20,89,12.93724579,213.87,5780000,,,,
290,青海,2013,2,Qinghai,-5.02,4.3,36.21,1,2,42,31,196,2.2,41,84,21.01123992,208.59,5780000,,,,
291,青海,2013,3,Qinghai,-0.09,1.95,27.71,6,3,39,32,405,1.9,52,116,30.12065922,264.82,5780000,,,,
292,青海,2013,4,Qinghai,3.81,13.23,36.71,12,4,31,31,237,1,107,73,32.97729946,255.06,5780000,,,,
293,青海,2013,5,Qinghai,8.02,56.87,52.91,37,5,25,31,124,1.1,85,53,27.72988097,218.5,5780000,,,,
294,青海,2013,6,Qinghai,13.2,52.15,52.18,41,6,38,29,109,1.4,92,48,24.38177745,260.26,5780000,,,,
295,青海,2013,7,Qinghai,14.08,92.78,62.76,19,7,26,39,111,1.3,72,54,22.30158369,186.82,5780000,,,,
296,青海,2013,8,Qinghai,14.77,43.17,54.09,18,8,52,33,112,1.3,97,56,24.44589313,287.06,5780000,,,,
297,青海,2013,9,Qinghai,8.33,47.48,58.59,27,9,41,42,102,1.3,81,54,25.86557456,195.64,5780000,,,,
298,青海,2013,10,Qinghai,2.74,14.85,51.06,34,10,47,49,109,1.5,62,50,25.27813679,237.71,5780000,,,,
299,青海,2013,11,Qinghai,-5.72,3.46,48.38,25,11,56,60,130,2.3,38,66,21.1459693,227.23,5780000,,,,
300,青海,2013,12,Qinghai,-10.71,1.22,44.91,20,12,96,66,136,3,27,82,16.17445686,225.87,5780000,,,,
301,青海,2014,1,Qinghai,-9.82,1.1,35.71,1,13,87,52,163,2.5,35,89,20.68165384,224.25,5830000,,,,
302,青海,2014,2,Qinghai,-6.31,5.7,40,2,14,44,30,148,1.6,58,81,26.00678773,187.36,5830000,,,,
303,青海,2014,3,Qinghai,-0.98,7.65,37.91,7,15,33,37,157,1.3,50,63,32.76323819,234.91,5830000,,,,
304,青海,2014,4,Qinghai,3.7,21.75,45.79,12,16,36,28,156,1.1,66,67,29.93638535,233.71,5830000,,,,
305,青海,2014,5,Qinghai,7.61,27.16,41.79,26,17,41,28,153,1,78,62,27.27414239,248.59,5830000,,,,
306,青海,2014,6,Qinghai,11.45,94.52,59.44,27,18,29,30,85,0.9,68,50,23.46814674,177,5830000,,,,
307,青海,2014,7,Qinghai,14.3,65.53,57.12,16,19,32,32,86,1,75,48,20.67569663,244.26,5830000,,,,
308,青海,2014,8,Qinghai,12.27,82.65,61.59,5,20,33,35,91,1,83,53,25.02855192,198.46,5830000,,,,
309,青海,2014,9,Qinghai,9.3,66.6,62.76,17,21,30,36,90,0.9,74,50,27.55048696,181.04,5830000,,,,
310,青海,2014,10,Qinghai,3.48,21,58.41,30,22,28,40,92,1.1,59,51,28.28456108,221.84,5830000,,,,
311,青海,2014,11,Qinghai,-4.1,3.41,47.91,24,23,40,49,100,1.6,44,71,21.97964636,211.94,5830000,,,,
312,青海,2014,12,Qinghai,-9.85,2.29,41.32,15,24,57,49,107,2.1,45,59,17.35804899,217.08,5830000,,,,
313,青海,2015,1,Qinghai,-10.05,4.36,44.32,2,25,30,23,98,1.2,77,48,18.8103936,221.34,5880000,,,,
314,青海,2015,2,Qinghai,-6,2.24,36.79,1,26,25,17,97,0.9,96,46,27.62144533,198.94,5880000,,,,
315,青海,2015,3,Qinghai,-0.31,4.56,34.26,7,27,22,17,141,0.8,109,50,34.72444094,228.59,5880000,,,,
316,青海,2015,4,Qinghai,3.7,22.67,44.79,32,28,19,18,105,0.6,121,46,35.16632142,239.07,5880000,,,,
317,青海,2015,5,Qinghai,8.12,41.81,50.59,54,29,15,17,102,0.8,129,40,29.27699871,237.38,5880000,,,,
318,青海,2015,6,Qinghai,11.43,78.5,59.65,90,30,16,20,72,0.7,127,38,24.33475299,200.23,5880000,,,,
319,青海,2015,7,Qinghai,13,51.9,55.85,48,31,16,20,59,0.7,111,33,20.95811848,278.6,5880000,,,,
320,青海,2015,8,Qinghai,12.7,49.24,55.21,17,32,16,20,66,0.7,111,36,21.71149767,245.09,5880000,,,,
321,青海,2015,9,Qinghai,9.34,61.51,63.76,16,33,17,21,57,0.7,91,32,26.52062253,185.35,5880000,,,,
322,青海,2015,10,Qinghai,3.49,10.84,47.56,45,34,19,24,79,0.8,83,38,29.01179257,250.51,5880000,,,,
323,青海,2015,11,Qinghai,-1.85,3.99,46.21,64,35,27,26,89,1.1,68,46,27.64604352,217.72,5880000,,,,
324,青海,2015,12,Qinghai,-9.9,1.21,43.53,68,36,31,25,86,1.2,69,47,22.66968927,214.17,5880000,,,,
325,青海,2016,1,Qinghai,-10.96,2.07,40.85,38,37,28,20,88,1.1,70,41,19.69878337,NA,5930000,,,,
326,青海,2016,2,Qinghai,-7.41,1.77,32.56,9,38,23,15,99,1,69,41,21.85180931,206.93,5930000,,,,
327,青海,2016,3,Qinghai,-0.75,11.82,36.94,12,39,18,17,124,0.9,89,47,26.22274483,192.15,5930000,,,,
328,青海,2016,4,Qinghai,4.28,22.75,46.5,27,40,16,17,87,0.7,99,33,29.6508043,197.63,5930000,,,,
329,青海,2016,5,Qinghai,8.28,50.62,50.82,42,41,14,17,90,0.7,104,36,28.35825785,216.63,5930000,,,,
330,青海,2016,6,Qinghai,12.5,48.46,52.03,54,42,15,19,59,0.8,117,28,25.0405157,235.54,5930000,,,,
331,青海,2016,7,Qinghai,14.8,79.25,57.41,51,43,15,17,62,0.8,112,30,22.32531029,222.07,5930000,,,,
332,青海,2016,8,Qinghai,15.94,83.09,60.88,16,44,14,18,57,0.9,106,30,23.75149865,232.13,5930000,,,,
333,青海,2016,9,Qinghai,8.74,51.01,64.85,28,45,13,19,41,0.8,89,20,25.55038985,154.06,5930000,,,,
334,青海,2016,10,Qinghai,3.55,0.96,55.78,39,46,16,23,68,0.9,84,30,27.28816793,196.55,5930000,,,,
335,青海,2016,11,Qinghai,-3.03,1.67,42.12,39,47,27,29,103,1.2,74,41,23.61447761,205.58,5930000,,,,
336,青海,2016,12,Qinghai,-7.12,1.57,41.06,27,48,39,29,79,1.2,73,38,21.01864535,206.79,5930000,,,,
337,青海,2017,1,Qinghai,-9.09,2.71,45.47,10,49,35,26,119,1.2,81,44,21.2819567,192.61,5980000,,,,
338,青海,2017,2,Qinghai,-4.81,5,40.46,7,50,30,22,102,1.1,92,39,24.58935679,168.07,5980000,,,,
339,青海,2017,3,Qinghai,-2.66,12.11,46.79,12,51,24,20,76,1,110,33,28.29065814,195.4,5980000,,,,
340,青海,2017,4,Qinghai,3.93,21.25,46.35,21,52,20,20,85,0.9,114,30,29.87120816,224.51,5980000,,,,
341,青海,2017,5,Qinghai,7.32,47.9,49.72,37,53,15,18,58,0.7,127,24,29.2076453,247.62,5980000,,,,
342,青海,2017,6,Qinghai,10.6,68.09,61.97,64,54,13,18,44,0.7,123,21,26.54585431,189.62,5980000,,,,
343,青海,2017,7,Qinghai,14.87,54.49,57.12,56,55,13,17,48,0.8,126,24,23.85074819,256.16,5980000,,,,
344,青海,2017,8,Qinghai,13.32,103.85,65.72,27,56,10,16,37,0.8,104,21,23.9912763,190.04,5980000,,,,
345,青海,2017,9,Qinghai,9.52,66.22,68.3,39,57,13,20,38,0.8,94,22,25.20562278,176.85,5980000,,,,
346,青海,2017,10,Qinghai,4.05,35,61.6,42,58,15,23,53,0.9,82,27,26.10038482,200.55,5980000,,,,
347,青海,2017,11,Qinghai,-3.8,2.74,47.79,41,59,22,27,66,1.1,78,33,23.98266477,221.87,5980000,,,,
348,青海,2017,12,Qinghai,-7.39,1.31,39.25,31,60,31,32,96,1.2,75,47,22.19029714,229.47,5980000,,,,
349,青海,2018,1,Qinghai,-8.84,2.42,38.01,17,61,29,27,89,1.1,84,43,21.95737566,208.55,6030000,,,,
350,青海,2018,2,Qinghai,-6.63,3.23,36.64,9,62,24,20,91,1.1,98,36,25.10030336,190.23,6030000,,,,
351,青海,2018,3,Qinghai,-0.24,11.53,41.91,19,63,19,22,92,1,106,34,28.21073399,231.22,6030000,,,,
352,青海,2018,4,Qinghai,3.99,NA,45.39,29,64,15,20,111,0.8,110,39,30.52004076,221.98,6030000,,,,
353,青海,2018,5,Qinghai,8.52,46.5,53.47,60,65,12,18,79,0.7,118,32,28.45740974,225.78,6030000,,,,
354,青海,2018,6,Qinghai,11.94,87.47,62.73,78,66,12,18,43,0.8,124,23,25.84313575,185.08,6030000,,,,
355,青海,2018,7,Qinghai,14.41,101.6,64.83,56,67,12,17,40,0.8,119,22,21.29956315,218.16,6030000,,,,
356,青海,2018,8,Qinghai,13.84,115.14,69.3,21,68,11,18,35,0.8,102,20,22.17699895,188.02,6030000,,,,
357,青海,2018,9,Qinghai,9.3,72.79,68.31,12,69,12,19,42,0.8,103,21,27.29137179,157.8,6030000,,,,
358,青海,2018,10,Qinghai,1.32,18.14,60,63,70,14,22,55,0.8,93,27,29.44606769,215.03,6030000,,,,
359,青海,2018,11,Qinghai,-4.53,13.01,58.01,60,71,19,27,78,1,84,33,28.6628682,191.67,6030000,,,,
360,青海,2018,12,Qinghai,-8.99,3.19,49.48,72,72,20,29,87,1.2,82,41,22.43512403,207.07,6030000,,,,
361,青海,2019,1,Qinghai,-7.2,2.4,54,35,73,32,51,86,2.05,58,58,22.40220279,180.6,6080000,,,,
362,青海,2019,2,Qinghai,-3.1,2.4,51,15,74,18,32,84,1.34,73,41,23.91326942,162.6,6080000,,,,
363,青海,2019,3,Qinghai,2.7,4.1,39,33,75,16,38,88,1.16,98,36,26.26648024,220.2,6080000,,,,
364,青海,2019,4,Qinghai,10.3,22,44,28,76,18,34,82,1.07,112,37,28.64229607,227.2,6080000,,,,
365,青海,2019,5,Qinghai,11.4,52.4,58,51,77,11,24,97,0.81,114,42,27.50666336,197.1,6080000,,,,
366,青海,2019,6,Qinghai,14.7,95.8,69,66,78,13,27,36,0.88,114,22,25.92924782,154.2,6080000,,,,
367,青海,2019,7,Qinghai,16.5,69.8,65,57,79,14,30,42,0.94,116,25,22.4103517,206.1,6080000,,,,
368,青海,2019,8,Qinghai,16.6,129.3,65,16,80,12,27,35,0.9,119,18,25.16418345,212.4,6080000,,,,
369,青海,2019,9,Qinghai,12.3,125.3,72,43,81,11,34,40,0.95,97,21,27.72203202,180.4,6080000,,,,
370,青海,2019,10,Qinghai,6.6,29.4,68,66,82,12,41,53,1.09,67,29,30.08263301,165.2,6080000,,,,
371,青海,2019,11,Qinghai,0.9,2.5,53,94,83,21,51,78,1.4,61,47,25.4252512,198.9,6080000,,,,
372,青海,2019,12,Qinghai,-5.3,1.1,51,68,84,26,53,65,1.94,54,51,21.81355098,227.4,6080000,,,,
373,青海,2020,1,Qinghai,-5.3,4.8,59,26,85,22,46,73,2.04,79,61,18.00854311,198.5,5930000,,,,
374,青海,2020,2,Qinghai,-2.4,1.6,36,6,86,18,31,70,1.28,94,38,18.69484288,245.6,5930000,,,,
375,青海,2020,3,Qinghai,2.8,5.1,44,3,87,13,32,86,0.96,99,34,22.69581968,215.3,5930000,,,,
376,青海,2020,4,Qinghai,6.6,3.9,44,4,88,11,33,83,0.95,106,33,26.08629307,210.5,5930000,,,,
377,青海,2020,5,Qinghai,11.7,62.9,51,5,89,11,29,61,0.75,114,28,29.85819379,215.3,5930000,,,,
378,青海,2020,6,Qinghai,14.8,64.1,61,7,90,12,31,45,0.74,117,23,31.15488669,170.4,5930000,,,,
379,青海,2020,7,Qinghai,16.8,82,67,37,91,14,29,39,0.81,125,21,28.5372975,179.3,5930000,,,,
380,青海,2020,8,Qinghai,16.1,123.6,70,15,92,14,29,40,0.85,108,21,27.17284092,184.6,5930000,,,,
381,青海,2020,9,Qinghai,12.4,72.7,74,17,93,12,33,41,0.75,91,24,25.56635066,164.1,5930000,,,,
382,青海,2020,10,Qinghai,6.2,2.4,56,30,94,13,40,65,0.98,81,33,27.59518685,187.6,5930000,,,,
383,青海,2020,11,Qinghai,0.7,3.1,57,25,95,22,57,97,1.62,59,61,30.39410902,187.6,5930000,,,,
384,青海,2020,12,Qinghai,-7.1,1.6,58,48,96,24,47,75,1.58,53,55,31.58753124,187.3,5930000,,,,
385,山東,2013,1,Shandong,-2.5,10.22,73.91,372,1,171,84,268,2.5,32,183,15.22242235,139.32,97330000,,,,
386,山東,2013,2,Shandong,0.33,14.64,72.87,80,2,107,52,182,1.6,66,123,23.24194974,124.51,97330000,,,,
387,山東,2013,3,Shandong,6.36,10.2,54.22,210,3,64,40,169,1.1,83,71,32.63218114,229.46,97330000,,,,
388,山東,2013,4,Shandong,11.35,16.81,53.7,238,4,50,36,160,0.9,108,64,35.13196317,249.5,97330000,,,,
389,山東,2013,5,Shandong,18.99,111.37,67.17,344,5,45,36,131,1,118,69,30.37216674,231.88,97330000,,,,
390,山東,2013,6,Shandong,23.04,36.28,72.87,264,6,35,29,124,1,123,69,27.12220917,210.81,97330000,,,,
391,山東,2013,7,Shandong,26.3,244.78,84.43,88,7,35,31,118,0.9,119,66,26.05361883,139.34,97330000,,,,
392,山東,2013,8,Shandong,27.36,85.46,75.87,62,8,41,32,101,0.9,147,50,29.87826318,260.21,97330000,,,,
393,山東,2013,9,Shandong,21.6,53.51,71.96,93,9,43,41,156,1,122,59,35.10890093,194.32,97330000,,,,
394,山東,2013,10,Shandong,15.25,6.61,63.61,171,10,52,49,167,1.2,101,74,37.57648686,231.43,97330000,,,,
395,山東,2013,11,Shandong,7.45,38.73,60.91,351,11,67,53,148,1.3,47,77,36.6657744,188.95,97330000,,,,
396,山東,2013,12,Shandong,0.82,2.08,58.43,588,12,130,72,223,1.8,11,138,31.89820192,182.36,97330000,,,,
397,山東,2014,1,Shandong,1.03,1.57,61.74,382,13,103,62,211,1.9,42,137,28.3438833,160.34,97890000,,,,
398,山東,2014,2,Shandong,0.92,16.42,66.04,152,14,73,44,136,1.5,70,94,30.64556636,133.14,97890000,,,,
399,山東,2014,3,Shandong,9.39,2.72,55.57,372,15,70,53,169,1.4,92,91,33.96052178,214.2,97890000,,,,
400,山東,2014,4,Shandong,14.52,43.47,63,492,16,56,46,147,1.2,110,77,36.04862075,207.03,97890000,,,,
401,山東,2014,5,Shandong,20.64,57.18,53.61,752,17,48,39,144,1.1,138,64,31.43126299,295.66,97890000,,,,
402,山東,2014,6,Shandong,22.92,67.01,71.96,577,18,38,34,110,1.1,142,65,28.42450811,181.17,97890000,,,,
403,山東,2014,7,Shandong,25.88,123.14,74.52,296,19,35,32,108,1.1,149,60,26.35450211,203.96,97890000,,,,
404,山東,2014,8,Shandong,24.77,66.95,76.61,156,20,42,36,107,1.2,143,60,29.43002365,207.14,97890000,,,,
405,山東,2014,9,Shandong,20.68,93.15,77.48,209,21,41,38,103,1.3,110,58,33.61905741,147.81,97890000,,,,
406,山東,2014,10,Shandong,15.69,25.8,68.3,348,22,47,46,130,1.3,99,72,36.37950835,199.53,97890000,,,,
407,山東,2014,11,Shandong,8.38,32.14,65.04,629,23,63,58,163,1.7,58,99,35.14544888,141,97890000,,,,
408,山東,2014,12,Shandong,0.32,5.63,51.87,771,24,88,58,164,1.7,43,93,31.93149142,189.16,97890000,,,,
409,山東,2015,1,Shandong,0.59,8.32,59.35,666,25,67,47,140,1.6,47,90,28.31732978,161.2,98470000,,,,
410,山東,2015,2,Shandong,1.95,13.17,58.43,307,26,55,38,132,1.5,64,78,28.85336761,167.67,98470000,,,,
411,山東,2015,3,Shandong,7.75,4.69,53.22,305,27,44,38,137,1.2,85,67,32.1213446,232.63,98470000,,,,
412,山東,2015,4,Shandong,13.08,56.88,61.22,494,28,32,32,111,1,115,58,35.01483314,221.84,98470000,,,,
413,山東,2015,5,Shandong,19.06,41.65,62.39,802,29,30,30,99,0.9,132,49,33.12814446,247.03,98470000,,,,
414,山東,2015,6,Shandong,23.43,61.97,65.22,663,30,26,24,92,0.9,149,48,29.07648297,216.8,98470000,,,,
415,山東,2015,7,Shandong,25.71,113.71,74.3,399,31,21,23,79,0.9,132,43,26.61655274,199.2,98470000,,,,
416,山東,2015,8,Shandong,25.34,145.74,78.74,180,32,22,27,78,1,134,43,29.38177891,206.05,98470000,,,,
417,山東,2015,9,Shandong,21.26,40.94,73.17,244,33,26,33,80,0.9,126,42,33.10636858,193.28,98470000,,,,
418,山東,2015,10,Shandong,15.71,18.01,63.52,390,34,31,41,124,1.1,106,70,36.37306152,197.31,98470000,,,,
419,山東,2015,11,Shandong,6.63,91.84,79.7,654,35,34,38,111,1.4,56,76,35.59112777,71.17,98470000,,,,
420,山東,2015,12,Shandong,1.97,4.19,67.39,947,36,59,53,181,1.9,42,120,31.71138126,134.81,98470000,,,,
421,山東,2016,1,Shandong,-2.42,4.34,59.09,755,37,57,48,147,1.6,48,96,28.11241675,NA,99470000,,,,
422,山東,2016,2,Shandong,1.67,26.06,54.13,240,38,43,35,113,1.4,73,69,30.00413521,188.76,99470000,,,,
423,山東,2016,3,Shandong,8.37,5.33,50.17,526,39,35,37,135,1.1,101,65,32.66711285,229.31,99470000,,,,
424,山東,2016,4,Shandong,15.33,24.04,57.78,601,40,28,33,149,1,127,63,36.23725454,211.59,99470000,,,,
425,山東,2016,5,Shandong,19.08,49.39,59.52,978,41,25,31,100,0.9,141,47,32.37977784,218.14,99470000,,,,
426,山東,2016,6,Shandong,23.52,107.36,67.7,969,42,18,23,74,0.8,150,38,29.12868885,220.59,99470000,,,,
427,山東,2016,7,Shandong,26.32,160.87,80.13,428,43,14,19,68,0.8,128,37,26.54978389,182.72,99470000,,,,
428,山東,2016,8,Shandong,26.13,121.24,78.17,207,44,16,23,59,0.8,114,29,29.86824362,193.24,99470000,,,,
429,山東,2016,9,Shandong,22.17,33.41,70.26,352,45,22,31,87,0.9,141,46,33.60010224,163.34,99470000,,,,
430,山東,2016,10,Shandong,15.57,2.21,73.85,514,46,19,34,78,0.9,85,43,35.61264804,116.79,99470000,,,,
431,山東,2016,11,Shandong,7.36,14.29,68.04,649,47,28,43,117,1.2,60,68,33.79243728,142.03,99470000,,,,
432,山東,2016,12,Shandong,2.46,24.26,69.35,890,48,37,49,145,1.6,52,96,30.9357683,119.72,99470000,,,,
433,山東,2017,1,Shandong,0.17,22.66,66.57,584,49,42,48,158,1.8,55,103,29.27451215,139.49,100060000,,,,
434,山東,2017,2,Shandong,2.68,8.19,55.66,327,50,41,42,129,1.3,81,80,30.84538332,171.67,100060000,,,,
435,山東,2017,3,Shandong,7.36,12.62,51.86,566,51,33,43,113,1.1,101,62,34.10187468,199.13,100060000,,,,
436,山東,2017,4,Shandong,15.24,33.72,56.18,768,52,25,38,118,1,122,55,36.10557329,239.47,100060000,,,,
437,山東,2017,5,Shandong,21.23,29.77,56.41,1318,53,23,30,136,0.8,162,53,32.88343977,299.18,100060000,,,,
438,山東,2017,6,Shandong,23.87,77.25,62.02,1141,54,18,28,93,0.9,173,43,29.04563232,240.53,100060000,,,,
439,山東,2017,7,Shandong,27.31,203.5,80.07,559,55,13,23,78,0.9,137,39,26.04992628,164.34,100060000,,,,
